province,district,subdistrict,zipcode,latitude,longitude
ชลบุรี,หนองใหญ่,หนองเสือช้าง,20190,13.117,101.283
ชลบุรี,หนองใหญ่,ห้างสูง,20190,13.243,101.347
ชลบุรี,หนองใหญ่,เขาซก,20190,13.070,101.420
ชลบุรี,บางละมุง,บางละมุง,20150,13.052,100.922
ชลบุรี,บางละมุง,หนองปรือ,20150,12.920,100.935
ชลบุรี,บางละมุง,หนองปลาไหล,20150,12.982,100.945
ชลบุรี,บางละมุง,โป่ง,20150,12.933,100.987
ชลบุรี,บางละมุง,เขาไม้แก้ว,20150,12.951,101.057
ชลบุรี,บางละมุง,ห้วยใหญ่,20150,12.835,100.985
ชลบุรี,บางละมุง,ตะเคียนเตี้ย,20150,13.002,101.015
ชลบุรี,บางละมุง,นาเกลือ,20150,12.928,100.805
ชลบุรี,พานทอง,พานทอง,20160,13.461,101.084
ชลบุรี,พานทอง,หนองตำลึง,20160,13.408,101.078
ชลบุรี,พานทอง,มาบโป่ง,20160,13.431,101.121
ชลบุรี,พานทอง,หนองกะขะ,20160,13.431,101.095
ชลบุรี,พานทอง,หนองหงษ์,20160,13.389,101.113
ชลบุรี,พานทอง,โคกขี้หนอน,20160,13.552,101.114
ชลบุรี,พานทอง,บ้านเก่า,20160,13.454,101.059
ชลบุรี,พานทอง,หน้าประดู่,20160,13.497,101.099
ชลบุรี,พานทอง,บางนาง,20160,13.487,101.067
ชลบุรี,พานทอง,เกาะลอย,20160,13.519,101.074
ชลบุรี,พานทอง,บางหัก,20160,13.544,101.075
ชลบุรี,พนัสนิคม,พนัสนิคม,20140,13.450,101.180
ชลบุรี,พนัสนิคม,หน้าพระธาตุ,20140,13.468,101.147
ชลบุรี,พนัสนิคม,วัดหลวง,20140,13.518,101.161
ชลบุรี,พนัสนิคม,บ้านเซิด,20140,null,null
ชลบุรี,พนัสนิคม,นาเริก,20140,13.405,101.248
ชลบุรี,พนัสนิคม,หมอนนาง,20140,13.346,101.257
ชลบุรี,พนัสนิคม,สระสี่เหลี่ยม,20140,13.554,101.239
ชลบุรี,พนัสนิคม,วัดโบสถ์,20140,13.498,101.139
ชลบุรี,พนัสนิคม,กุฎโง้ง,20140,13.444,101.165
ชลบุรี,พนัสนิคม,หัวถนน,20140,13.531,101.265
ชลบุรี,พนัสนิคม,ท่าข้าม,20140,13.559,101.177
ชลบุรี,พนัสนิคม,หนองปรือ,20140,13.511,101.254
ชลบุรี,พนัสนิคม,หนองขยาด,20140,13.402,101.151
ชลบุรี,พนัสนิคม,ทุ่งขวาง,20140,13.400,101.188
ชลบุรี,พนัสนิคม,หนองเหียง,20140,13.464,101.330
ชลบุรี,พนัสนิคม,นาวังหิน,20140,13.442,101.251
ชลบุรี,พนัสนิคม,บ้านช้าง,20140,13.435,101.213
ชลบุรี,พนัสนิคม,โคกเพลาะ,20140,13.520,101.121
ชลบุรี,พนัสนิคม,ไร่หลักทอง,20140,13.484,101.184
ชลบุรี,พนัสนิคม,นามะตูม,20140,null,null
ชลบุรี,ศรีราชา,ศรีราชา,20110,13.174,100.920
ชลบุรี,ศรีราชา,สุรศักดิ์,20110,13.160,100.983
ชลบุรี,ศรีราชา,ทุ่งสุขลา,20230,13.097,100.912
ชลบุรี,ศรีราชา,บึง,20230,13.073,101.006
ชลบุรี,ศรีราชา,หนองขาม,20110,13.134,101.038
ชลบุรี,ศรีราชา,เขาคันทรง,20110,13.129,101.123
ชลบุรี,ศรีราชา,บางพระ,20110,13.223,101.007
ชลบุรี,ศรีราชา,บ่อวิน,20230,13.052,101.093
ชลบุรี,เกาะสีชัง,ท่าเทววงษ์,20120,13.151,100.809
ชลบุรี,สัตหีบ,สัตหีบ,20180,12.611,100.889
ชลบุรี,สัตหีบ,นาจอมเทียน,20250,12.775,100.940
ชลบุรี,สัตหีบ,พลูตาหลวง,20180,12.701,100.967
ชลบุรี,สัตหีบ,บางเสร่,20250,12.761,100.844
ชลบุรี,สัตหีบ,แสมสาร,20180,12.616,100.918
ชลบุรี,บ่อทอง,บ่อทอง,20270,13.193,101.504
ชลบุรี,บ่อทอง,วัดสุวรรณ,20270,13.332,101.419
ชลบุรี,บ่อทอง,บ่อกวางทอง,20270,13.318,101.308
ชลบุรี,บ่อทอง,ธาตุทอง,20270,13.259,101.389
ชลบุรี,บ่อทอง,เกษตรสุวรรณ,20270,13.326,101.526
ชลบุรี,บ่อทอง,พลวงทอง,20270,13.217,101.626
ชลบุรี,เกาะจันทร์,เกาะจันทร์,20240,13.403,101.421
ชลบุรี,เกาะจันทร์,ท่าบุญมี,20240,13.389,101.288
ระยอง,เมืองระยอง,ท่าประดู่,21000,12.672,101.266
ระยอง,เมืองระยอง,เชิงเนิน,21000,12.677,101.318
ระยอง,เมืองระยอง,ตะพง,21000,12.653,101.364
ระยอง,เมืองระยอง,ปากน้ำ,21000,null,null
ระยอง,เมืองระยอง,เพ,21160,12.568,101.455
ระยอง,เมืองระยอง,แกลง,21160,12.663,101.467
ระยอง,เมืองระยอง,บ้านแลง,21000,12.707,101.377
ระยอง,เมืองระยอง,นาตาขวัญ,21000,12.741,101.369
ระยอง,เมืองระยอง,เนินพระ,21000,12.681,101.223
ระยอง,เมืองระยอง,กะเฉด,21100,null,null
ระยอง,เมืองระยอง,ทับมา,21000,12.708,101.247
ระยอง,เมืองระยอง,น้ำคอก,21000,12.716,101.269
ระยอง,เมืองระยอง,ห้วยโป่ง,21150,null,null
ระยอง,เมืองระยอง,มาบตาพุด,21150,12.646,101.171
ระยอง,เมืองระยอง,สำนักทอง,21100,12.721,101.472
ระยอง,บ้านฉาง,สำนักท้อน,21130,12.804,101.066
ระยอง,บ้านฉาง,พลา,21130,12.688,101.025
ระยอง,บ้านฉาง,บ้านฉาง,21130,12.732,101.076
ระยอง,แกลง,ทางเกวียน,21110,12.807,101.625
ระยอง,แกลง,วังหว้า,21110,12.763,101.624
ระยอง,แกลง,ชากโดน,21110,12.700,101.604
ระยอง,แกลง,เนินฆ้อ,21110,12.704,101.678
ระยอง,แกลง,กร่ำ,21190,12.584,101.510
ระยอง,แกลง,ชากพง,21190,12.668,101.549
ระยอง,แกลง,กระแสบน,21110,12.871,101.611
ระยอง,แกลง,บ้านนา,21110,12.846,101.674
ระยอง,แกลง,ทุ่งควายกิน,21110,12.808,101.733
ระยอง,แกลง,กองดิน,22160,12.815,101.792
ระยอง,แกลง,คลองปูน,21170,12.765,101.750
ระยอง,แกลง,พังราด,21170,12.729,101.772
ระยอง,แกลง,ปากน้ำกระแส,21170,12.717,101.709
ระยอง,แกลง,ห้วยยาง,21110,12.812,101.533
ระยอง,แกลง,สองสลึง,21110,12.743,101.548
ระยอง,วังจันทร์,วังจันทร์,21210,12.858,101.528
ระยอง,วังจันทร์,ชุมแสง,21210,12.956,101.526
ระยอง,วังจันทร์,ป่ายุบใน,21210,13.005,101.479
ระยอง,วังจันทร์,พลงตาเอี่ยม,21210,12.912,101.541
ระยอง,บ้านค่าย,บ้านค่าย,21120,12.775,101.304
ระยอง,บ้านค่าย,หนองละลอก,21120,12.821,101.256
ระยอง,บ้านค่าย,หนองตะพาน,21120,12.752,101.258
ระยอง,บ้านค่าย,ตาขัน,21120,12.735,101.321
ระยอง,บ้านค่าย,บางบุตร,21120,12.848,101.391
ระยอง,บ้านค่าย,หนองบัว,21120,12.906,101.373
ระยอง,บ้านค่าย,ชากบก,21120,12.783,101.364
ระยอง,ปลวกแดง,ปลวกแดง,21140,12.978,101.226
ระยอง,ปลวกแดง,ตาสิทธิ์,21140,13.038,101.225
ระยอง,ปลวกแดง,ละหาร,21140,12.973,101.311
ระยอง,ปลวกแดง,แม่น้ำคู้,21140,12.908,101.230
ระยอง,ปลวกแดง,มาบยางพร,21140,12.970,101.136
ระยอง,ปลวกแดง,หนองไร่,21140,13.039,101.338
ระยอง,เขาชะเมา,น้ำเป็น,21110,12.901,101.749
ระยอง,เขาชะเมา,ห้วยทับมอญ,21110,13.027,101.686
ระยอง,เขาชะเมา,ชำฆ้อ,21110,12.933,101.641
ระยอง,เขาชะเมา,เขาน้อย,21110,13.062,101.617
ระยอง,นิคมพัฒนา,นิคมพัฒนา,21180,12.856,101.177
